,id,addr,timestamp,Area_of_interest,Communities_of_interest,Destinations,Corridor_preference,Pittsburgh_areas,Allegheny_County_areas,PAAC_Routes_Used,Routing_Type_Preference,Current_Transit_Usage,Other_Transport_Used,Why_Other_Transport_Used,Age,Employment_status,Where_From,Gender,Race,Comments,from_NameGIS,from_LABEL,from_COG,from_FIPS,from_MUNICODE,from_OBJECTID
83,8473906e-7c18-4559-be9b-f9fd08ed57e8,208.89.33.56,2019-08-14T19:35:14,Monroeville and Eastern Suburbs,Monroeville| Wilkins Township,Giant Eagle| Giant Eagle #60| Giant Eagle #76| Monroeville Public Library,Monroeville via Wilkinsburg (67 Corridor),Downtown (Pittsburgh)| Highland Park and surrounding neighborhoods (Pittsburgh)| North Side and North Shore (Pittsburgh)| Oakland (Pittsburgh)| Shadyside and Squirrel Hill (Pittsburgh)| South Side and Station Square (Pittsburgh),Airport Corridor / Parkway West,1 - Freeport Road| 11 - Fineview| 13 - Bellevue| 15  - Charles| 16 - Brighton| 38 - Green Tree| 48 - Arlington| 51 - Carrick| 61A - Swissvale| 61B - Braddock - Swissvale| 61C - McKeesport - Homestead| 61D - Murray| 71A - Negley| 71B - Highland Park| 71C - Point Breeze| 71D - Hamilton| 75 - Ellsworth| BLLB - Blue Line Library| P1 - East Busway - All Stops| P3 - East Busway - Oakland| RED - Red Line Castle Shannon,2,Several times a week,Private car,Public transit is not available where I am travelling to/from| No transit service at the times I need it| Transit isnt reliable to get me where Im going on time,65-74 years old,Retired,Penn Hills Township,Man,White,Have park and ride lots established for the Penn Hills 77 bus route,PENN HILLS,Penn Hills Municipality,Turtle Creek Valley,59032,934,35908
84,338113c9-cb0a-417f-9df4-bdea4c60046f,72.95.215.71,2019-08-20T17:49:07,Monroeville and Eastern Suburbs,Monroeville| Swissvale Borough| Wilkins Township| Wilkinsburg Borough,Aldi| Edgewood Towne Center| Miracle Mile| Monroeville Mall| Woodland Hills JSHS,Monroeville via Wilkinsburg (67 Corridor),Downtown (Pittsburgh),East Hills,77 - Penn Hills,"1-Faster and more direct buses, but with more transfers and wider bus stop spacing.",Never,Private car,Too slow,18-24 years old,Part-time employment,Penn Hills Township,Man,Black or African American,,PENN HILLS,Penn Hills Municipality,Turtle Creek Valley,59032,934,35908
85,bd7468ad-4228-45b7-9fc5-80d8145e4582,163.129.251.96,2019-09-11T18:56:11,Monroeville and Eastern Suburbs,Braddock Borough| Braddock Hills Borough| Monroeville| Rankin Borough,"Monroeville Mall, 200 Monroeville Mall, Monroeville, Pennsylvania 15146, United States| Corey Avenue, Braddock, Pennsylvania 15104, United States| Cedar Ridge Business Park, Pittsburgh, Pennsylvania 15205, United States| Target, 4004 Monroeville Blvd, Monroeville, Pennsylvania 15146, United States",Monroeville via Braddock & Turtle Creek,Downtown (Pittsburgh)| Oakland (Pittsburgh),,67 - Monroeville| 77 - Penn Hills,3,Daily commute,Carpool| Private car,Public transit is not available where I am travelling to/from| No transit service at the times I need it| Too slow,12-17 years old,Part-time employment,Penn Hills Township,Man,White,,PENN HILLS,Penn Hills Municipality,Turtle Creek Valley,59032,934,35908
86,24f25bb3-730d-4532-901f-06f446cb05d4,208.89.33.82,2019-07-25T22:29:12,Monroeville and Eastern Suburbs,Edgewood Borough| Forest Hills Borough| Monroeville| Swissvale Borough| Wilkins Township,Aldi #56| Forbes Hospital| Giant Eagle| Premier Medical  Associates Family  Practice| Sheetz #468,Monroeville via 376 (P67 Corridor),Downtown (Pittsburgh),Airport Corridor / Parkway West,P1 - East Busway - All Stops,3,No more than once a week,Private car,Public transit is not available where I am travelling to/from| Transit doesnt come often enough| Too slow,65-74 years old,Retired,Penn Hills Township,Man,White,"We need better bus stop shelters to keep out wind and rain and snow.\nA bus doesnt come back the street where I live.\nThe Wilkinsburg  park & ride lot fills up, so you need to add more levels.  Otherwise, the transit is not available if I cant find a place to park the car. ",PENN HILLS,Penn Hills Municipality,Turtle Creek Valley,59032,934,35908
87,e00d456e-4ec2-4b1d-9ccd-ec60532bce52,50.254.204.137,2019-08-16T19:47:41,Monroeville and Eastern Suburbs,Churchill Borough| Edgewood Borough| Monroeville| Wilkins Township| Wilkinsburg Borough,"Monroeville Mall| UPMC East| UPMC Urgent Care at Monroeville| Blackridge Road, Pittsburgh, Pennsylvania 15235, United States| Penn Hills Library, 1037 Stotler Rd, Penn Hills, Pennsylvania 15235, United States",Monroeville via 376 (P67 Corridor),Downtown (Pittsburgh)| East End neighborhoods (Pittsburgh)| Oakland (Pittsburgh)| Shadyside and Squirrel Hill (Pittsburgh),East Hills| North Hills / Parkway North,67 - Monroeville| P1 - East Busway - All Stops| P78 - Oakmont Flyer,2,"Rarely, maybe a couple times a year",Private car,No transit service at the times I need it| Transit isnt reliable to get me where Im going on time,45-54 years old,Full-time employment,Penn Hills Township,Man,White,"A lack of funding will prohibit this, but its too bad light rail is out of the question for the East suburbs and the North Hills. It would truly transform this region.",PENN HILLS,Penn Hills Municipality,Turtle Creek Valley,59032,934,35908
88,6666630e-a3e2-48b3-b5b1-f5aa95a943f6,172.58.201.224,2019-08-10T17:32:18,McKeesport and the Mon Valley,Braddock Borough| Braddock Hills Borough| Chalfant Borough| East McKeesport Borough| East Pittsburgh Borough| Forest Hills Borough| North Braddock Borough| Swissvale Borough,"Walmart Supercenter, 100 Walmart Dr, North Versailles, Pennsylvania 15137, United States| Penn Plz, Turtle Creek, Pennsylvania 15145, United States| The Waterfront, 149 Bridge St., Homestead, Pennsylvania 15120, United States",Mon Valley via Forest Hills,Highland Park and surrounding neighborhoods (Pittsburgh)| Mon Valley neighborhoods (Pittsburgh),,59 - Mon Valley| 61B - Braddock - Swissvale| P1 - East Busway - All Stops,,Daily commute,Private car,Public transit is not available where I am travelling to/from| No transit service at the times I need it| The stops/stations are hard to get to because of bad or no sidewalks| Too slow,35-44 years old,Full-time employment,Penn Hills Township,Woman,Black or African American,,PENN HILLS,Penn Hills Municipality,Turtle Creek Valley,59032,934,35908
89,8e2ddd27-d748-4e1f-bc5e-83dd1da3d9c5,173.136.50.21,2019-08-10T18:47:12,Monroeville and Eastern Suburbs,Braddock Borough| Braddock Hills Borough| Forest Hills Borough| Monroeville| North Braddock Borough,"Shopn Save, Pittsburgh, Pennsylvania 15210, United States| Sams Club, 3621 William Penn Hwy, Monroeville, Pennsylvania 15146, United States| Monroeville Mall, 200 Monroeville Mall, Monroeville, Pennsylvania 15146, United States| Mt. Ararat Baptist Church, 271 Paulson Ave, Pittsburgh, Pennsylvania 15206, United States",Monroeville via Wilkinsburg (67 Corridor),Downtown (Pittsburgh)| Hill (Pittsburgh)| Oakland (Pittsburgh)| Shadyside and Squirrel Hill (Pittsburgh),Airport Corridor / Parkway West,69 - Trafford| 77 - Penn Hills| P1 - East Busway - All Stops| P2 - East Busway Short| P3 - East Busway - Oakland,2,Multiple trips per day,Private car,Transit doesnt come often enough| No transit service at the times I need it| The stops/stations are hard to get to because of bad or no sidewalks| Too slow| Transit isnt reliable to get me where Im going on time,55-64 years old,Full-time employment,Penn Hills Township,Woman,Black or African American,,PENN HILLS,Penn Hills Municipality,Turtle Creek Valley,59032,934,35908
90,ceb6fc02-b34c-4551-a10c-33fae50d07a2,174.229.0.86,2019-06-25T00:47:13,Monroeville and Eastern Suburbs,Monroeville,Hawkins Village | Miracle Mile| Monroe Meadows| Monroeville Park| Monroeville Public Library,Monroeville via 376 (P67 Corridor),,,,2,"Rarely, maybe a couple times a year",ACCESS| Jitney| Uber/Lyft,Transit doesnt come often enough| Transit isnt reliable to get me where Im going on time,25-34 years old,Full-time employment,Penn Hills Township,Woman,Black or African American,,PENN HILLS,Penn Hills Municipality,Turtle Creek Valley,59032,934,35908
91,cea6d83a-4cd6-47bb-aa58-8f7498a4353b,174.229.12.245,2019-07-15T17:54:45,Monroeville and Eastern Suburbs,Churchill Borough| Monroeville| Wilkins Township,,Monroeville via 376 (P67 Corridor),,Airport Corridor / Parkway West| East Hills,77 - Penn Hills| P16 - Penn Hills Flyer,3,No more than once a week,Private car| Uber/Lyft,Public transit is not available where I am travelling to/from| Transit doesnt come often enough| The stops/stations are hard to get to because of bad or no sidewalks,25-34 years old,Full-time employment,Penn Hills Township,Man,White,Why is there no proposed extension of the East busway into Penn Hills? Penn Hills is the largest suburb of Pittsburgh by population and lacks good public transit ,PENN HILLS,Penn Hills Municipality,Turtle Creek Valley,59032,934,35908
92,d65c608e-0a0c-4f4f-affd-3f9db4c70c33,50.227.47.114,2019-08-30T15:06:52,Monroeville and Eastern Suburbs,Monroeville| Wilkins Township,Forbes Hospital| Monroeville Public Library,Mon Valley via Homestead (61C Corridor),Downtown (Pittsburgh)| Oakland (Pittsburgh),,77 - Penn Hills| P16 - Penn Hills Flyer,,Several times a week,Uber/Lyft,No transit service at the times I need it,45-54 years old,Full-time employment,Penn Hills Township,Man,White,,PENN HILLS,Penn Hills Municipality,Turtle Creek Valley,59032,934,35908
93,1ca08de6-ffbd-4e4e-af43-7983bc9e2820,128.147.28.77,2019-06-27T13:00:45,Monroeville and Eastern Suburbs,Wilkins Township,"Downtown, Pittsburgh, Pennsylvania 15222, United States| Oakland, Oakland, Pennsylvania 15213, United States| University of Pittsburgh, 4200 Fifth Ave, Pittsburgh, Pennsylvania 15213, United States| North Shore, Pittsburgh, Pennsylvania 15212, United States| East Carson Street, Pittsburgh, Pennsylvania 15203, United States",Monroeville via Wilkinsburg (67 Corridor),Oakland (Pittsburgh),,P3 - East Busway - Oakland,"1-Faster and more direct buses, but with more transfers and wider bus stop spacing.",Daily commute,Private car,Transit doesnt come often enough| No transit service at the times I need it| The stops/stations are hard to get to because of bad or no sidewalks| Too slow| I usually need to carry too many things| Transit isnt reliable to get me where Im going on time,35-44 years old,Full-time employment,Penn Hills Township,Woman,White,,PENN HILLS,Penn Hills Municipality,Turtle Creek Valley,59032,934,35908
94,1e77a809-962b-4449-bf9b-b67b7a3a92cb,72.77.33.64,2019-06-27T12:18:37,Monroeville and Eastern Suburbs,Churchill Borough| Monroeville,Aldi| Aldi #56| Giant Eagle #60| Miracle Mile| Monroeville Mall,Monroeville via 376 (P67 Corridor),Oakland (Pittsburgh),East Hills,28X - Airport Flyer| 77 - Penn Hills,3,"Rarely, maybe a couple times a year",Private car| Uber/Lyft| Walking,Public transit is not available where I am travelling to/from| Transit doesnt come often enough| Too slow,45-54 years old,Full-time employment,Penn Hills Township,Man,White,,PENN HILLS,Penn Hills Municipality,Turtle Creek Valley,59032,934,35908
95,8e6ab60b-409f-4aa1-acbd-2269a070cd41,104.129.194.60,2019-06-28T17:31:09,Monroeville and Eastern Suburbs,Churchill Borough| Monroeville| Wilkins Township,CCP Monroeville Pediatric Assocs| Forbes Hospital| Forbes Road CTC| Miracle Mile| Monroeville Mall,Monroeville via 376 (P67 Corridor),Downtown (Pittsburgh),East Hills,77 - Penn Hills| P16 - Penn Hills Flyer,,Daily commute,Private car,Transit isnt reliable to get me where Im going on time,45-54 years old,Full-time employment,Penn Hills Township,Woman,White,,PENN HILLS,Penn Hills Municipality,Turtle Creek Valley,59032,934,35908
96,45817588-dc7d-4940-bc14-edd3548020ef,96.95.146.30,2019-07-02T00:57:17,Monroeville and Eastern Suburbs,Churchill Borough| Monroeville| Wilkins Township| Wilkinsburg Borough,Ardmore Shopping Center| Miracle Mile| Monroeville Mall| Oak Hill,Monroeville via 376 (P67 Corridor),Downtown (Pittsburgh)| Highland Park and surrounding neighborhoods (Pittsburgh)| Oakland (Pittsburgh)| Penn and Liberty Ave neighborhoods (Pittsburgh)| Shadyside and Squirrel Hill (Pittsburgh),Airport Corridor / Parkway West| East Hills,67 - Monroeville| 77 - Penn Hills| P67 - Monroeville Flyer| P78 - Oakmont Flyer,2,Several times a week,Bicycle| Private car| Uber/Lyft,Transit doesnt come often enough| Too slow,25-34 years old,Full-time employment,Penn Hills Township,Woman,White,,PENN HILLS,Penn Hills Municipality,Turtle Creek Valley,59032,934,35908
97,7a705e0b-a13b-42c5-a826-95ed254d1115,172.58.205.239,2019-07-07T20:41:26,Monroeville and Eastern Suburbs,Braddock Borough| Churchill Borough| Edgewood Borough| Monroeville| Swissvale Borough| Wilkins Township| Wilkinsburg Borough,Miracle Mile| Monroeville Mall,Monroeville via 376 (P67 Corridor),East End neighborhoods (Pittsburgh)| North Side and North Shore (Pittsburgh)| South Side and Station Square (Pittsburgh),East Hills,77 - Penn Hills| P67 - Monroeville Flyer,,Multiple trips per day,Private car| Uber/Lyft| Walking,Transit doesnt come often enough| Too expensive| The stops/stations are hard to get to because of bad or no sidewalks,18-24 years old,Full-time employment,Penn Hills Township,Man,Black or African American,,PENN HILLS,Penn Hills Municipality,Turtle Creek Valley,59032,934,35908
98,0a750f28-a6e9-4dc0-bd1d-8127e158371b,108.32.44.51,2019-06-29T00:11:32,Monroeville and Eastern Suburbs,Monroeville,,Monroeville via 376 (P67 Corridor),Downtown (Pittsburgh)| The Strip (Pittsburgh),Airport Corridor / Parkway West,,3,Daily commute,Other,Public transit is not available where I am travelling to/from| The stops/stations are hard to get to because of bad or no sidewalks,45-54 years old,Full-time employment,Penn Hills Township,Woman,White,,PENN HILLS,Penn Hills Municipality,Turtle Creek Valley,59032,934,35908
99,eb197700-a93a-455b-b6ba-0eb56150ead4,96.235.63.246,2019-07-05T00:24:58,Monroeville and Eastern Suburbs,Churchill Borough| Monroeville| Swissvale Borough| Wilkins Township| Wilkinsburg Borough,Edgewood Towne Center| Monroeville Mall,Monroeville via 376 (P67 Corridor),Downtown (Pittsburgh)| The Strip (Pittsburgh),East Hills,P78 - Oakmont Flyer,3,Daily commute,Walking,Public transit is not available where I am travelling to/from| Transit doesnt come often enough,25-34 years old,Full-time employment,Penn Hills Township,Man,White,,PENN HILLS,Penn Hills Municipality,Turtle Creek Valley,59032,934,35908
100,c097e5bc-3e55-4b64-825b-d074fb6a58d7,96.83.191.17,2019-06-27T14:21:41,McKeesport and the Mon Valley,Homestead Borough,The Waterfront,Mon Valley via Homestead (61C Corridor),Downtown (Pittsburgh)| South Hills neighborhoods (Pittsburgh),,41 - Bower Hill,3,Daily commute,Private car| Uber/Lyft,Transit doesnt come often enough| No transit service at the times I need it| Too slow| I usually need to carry too many things,18-24 years old,Full-time employment,Dormont Borough,Man,White,,DORMONT,Dormont Borough,South Hills Area,19576,819,11861
101,1602f954-698f-4a65-9182-f3a70bc3b820,63.119.122.41,2019-06-27T21:56:32,McKeesport and the Mon Valley| Monroeville and Eastern Suburbs,Braddock Borough| Homestead Borough| Monroeville| Wilkinsburg Borough,Caldwell Station| Centurion Commons| Dumplin Hall | General Braddock Tower | Harry S. Truman Tower ,Mon Valley via Westinghouse Bridge,Downtown (Pittsburgh)| East End neighborhoods (Pittsburgh)| Mount Washington and Mount Oliver (Pittsburgh)| Oakland (Pittsburgh)| Shadyside and Squirrel Hill (Pittsburgh)| South Hills neighborhoods (Pittsburgh)| South Side and Station Square (Pittsburgh),Airport Corridor / Parkway West| South Hills,28X - Airport Flyer| 54 - North Side - Oakland - South Side| 61A - Swissvale| 61B - Braddock - Swissvale| 61C - McKeesport - Homestead| 61D - Murray| 67 - Monroeville| DQI - Duquesne Incline| MI - Monongahela Incline| P1 - East Busway - All Stops| RED - Red Line Castle Shannon,3,Several times a week,"Shuttles (university, parking, etc.)| Uber/Lyft| Walking",Transit doesnt come often enough| No transit service at the times I need it,55-64 years old,Full-time employment,Dormont Borough,Man,White,The light rail service on the T is far superior to any bus alternatives.  The best alternative would be to extend the T into Oakland and the Airport.  Restoring T service along the Arlington/Mt. Washington Brown line should be a top priority and low cost first step.,DORMONT,Dormont Borough,South Hills Area,19576,819,11861
102,2543ff2f-ff6e-4edc-880e-969989393ffc,107.0.42.235,2019-08-19T15:43:10,McKeesport and the Mon Valley,Duquesne| Homestead Borough,,Mon Valley via Homestead (61C Corridor),Downtown (Pittsburgh)| North Side neighborhoods (Pittsburgh)| South Hills neighborhoods (Pittsburgh)| South Side and Station Square (Pittsburgh)| The Strip (Pittsburgh),South Hills,31 - Bridgeville| 41 - Bower Hill| 61A - Swissvale| 61B - Braddock - Swissvale| 61C - McKeesport - Homestead| 61D - Murray| BLLB - Blue Line Library| BLSV - Blue Line South Hills Village| RED - Red Line Castle Shannon,3,Daily commute,Private car,Public transit is not available where I am travelling to/from| No transit service at the times I need it| The stops/stations are hard to get to because of bad or no sidewalks,25-34 years old,Full-time employment,Dormont Borough,Man,White,,DORMONT,Dormont Borough,South Hills Area,19576,819,11861
