id,timestamp,3 - Area of interest,4 - Communities of interest,5 - Destinations,6 - Corridor preference,7 - Pittsburgh areas,8 - Allegheny County areas,9 - PAAC Routes Used,10 - Routing Type Preference,11 - Current Transit Frequency,11 - Current Transit Usage,12 - Other Transport Used,12 - Why Other Transport Used,13 - Age,13 - Employment status,13 - Where From,14 - Gender,14 - Race,15 - Comments
200bb03d-ec58-423d-9314-fc6c66898c5b,2019-07-10T14:53:42,"[{'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '135', 'text': 'Swissvale Borough'}]","[{'fid': '17036', 'text': 'Carnegie Free Library of Swissvale'}, {'fid': '19218', 'text': 'Giant Eagle'}]","[{'fid': '1010', 'text': 'Mon Valley via East Busway (P7 Corridor) '}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10150', 'text': 'East End neighborhoods (Pittsburgh)'}, {'fid': '10143', 'text': 'Lawrenceville (Pittsburgh)'}, {'fid': '10130', 'text': 'Oakland (Pittsburgh)'}, {'fid': '10187', 'text': 'Shadyside and Squirrel Hill (Pittsburgh)'}, {'fid': '10144', 'text': 'South Side and Station Square (Pittsburgh)'}, {'fid': '10134', 'text': 'The Strip (Pittsburgh)'}]",[],"[{'fid': '85', 'text': '61B - Braddock - Swissvale'}, {'fid': '41', 'text': 'P71 - Swissvale Flyer'}]",['2'],['Multiple trips per day'],"['Commuting/Work', 'School', 'Errands', 'Social']","['Private car', 'Uber/Lyft']","['Public transit is not available where I am travelling to/from', ""Transit doesn't come often enough"", 'No transit service at the times I need it', 'Too slow', 'I usually need to carry too many things', ""Transit isn't reliable to get me where I'm going on time""]",['25-34 years old'],['Full-time employment'],['Swissvale Borough'],['Man'],"['White', 'American Indian or Alaskan Native']",['']
c914e9ea-9eee-4695-a312-f4870d1e980f,2019-08-06T23:51:04,"[{'fid': '1', 'text': 'McKeesport and the Mon Valley'}, {'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '10', 'text': 'Braddock Borough'}, {'fid': '25', 'text': 'Braddock Hills Borough'}, {'fid': '175', 'text': 'Forest Hills Borough'}, {'fid': '90', 'text': 'Homestead Borough'}, {'fid': '150', 'text': 'Monroeville'}, {'fid': '95', 'text': 'Munhall Borough'}, {'fid': '50', 'text': 'Turtle Creek Borough'}, {'fid': '186', 'text': 'Whitaker Borough'}, {'fid': '120', 'text': 'Wilkinsburg Borough'}]","[{'fid': '19586', 'text': 'General Braddock Tower '}, {'fid': '19480', 'text': 'Unity Baptist Church'}]","[{'fid': '1060', 'text': 'Monroeville via Braddock & Turtle Creek'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10130', 'text': 'Oakland (Pittsburgh)'}]","[{'fid': '10048', 'text': 'Airport Corridor / Parkway West'}]","[{'fid': '85', 'text': '61B - Braddock - Swissvale'}]",['2'],['No more than once a week'],['Errands'],['Private car'],['Other'],['55-64 years old'],['Part-time employment'],['Rankin Borough'],['Woman'],['Black or African American'],['']
7b8d52bc-6f34-448c-a0ba-580cc6c22c48,2019-07-18T16:52:38,"[{'fid': '1', 'text': 'McKeesport and the Mon Valley'}]","[{'fid': '110', 'text': 'McKeesport'}]","[{'fid': 'place.14178711833540730', 'text': 'Pittsburgh, Pennsylvania, United States'}]","[{'fid': '1010', 'text': 'Mon Valley via East Busway (P7 Corridor) '}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}]",[],"[{'fid': '53', 'text': 'P7 - McKeesport Flyer'}]","['1-Faster and more direct buses, but with more transfers and wider bus stop spacing.']",['Daily commute'],['Commuting/Work'],['Private car'],['Public transit is not available where I am travelling to/from'],['35-44 years old'],['Full-time employment'],['Port Vue Borough'],['Woman'],['White'],['It would really be great if the P7 was faster and more direct. I’m very hopeful that the Kenmawr Bridge repair will help. ']
8d45123d-0e09-4f5c-8eb7-abcee2717fb4,2019-07-07T19:48:53,"[{'fid': '1', 'text': 'McKeesport and the Mon Valley'}]","[{'fid': '10', 'text': 'Braddock Borough'}, {'fid': '25', 'text': 'Braddock Hills Borough'}, {'fid': '100', 'text': 'Duquesne'}, {'fid': '70', 'text': 'East McKeesport Borough'}, {'fid': '30', 'text': 'East Pittsburgh Borough'}, {'fid': '175', 'text': 'Forest Hills Borough'}, {'fid': '90', 'text': 'Homestead Borough'}, {'fid': '110', 'text': 'McKeesport'}, {'fid': '20', 'text': 'North Braddock Borough'}, {'fid': '75', 'text': 'North Versailles Township'}, {'fid': '5', 'text': 'Rankin Borough'}, {'fid': '135', 'text': 'Swissvale Borough'}, {'fid': '50', 'text': 'Turtle Creek Borough'}, {'fid': '92', 'text': 'West Homestead Borough'}, {'fid': '186', 'text': 'Whitaker Borough'}, {'fid': '60', 'text': 'Wilmerding Borough'}]","[{'fid': '17031', 'text': 'Braddock Carnegie Library'}, {'fid': '19586', 'text': 'General Braddock Tower '}, {'fid': '19571', 'text': 'Mapleview Terrace '}, {'fid': '16932', 'text': 'Propel CS-Homestead'}, {'fid': '19578', 'text': 'Prospect Terrace '}]","[{'fid': '1080', 'text': 'Monroeville via Forest Hills'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10025', 'text': 'Mount Washington and Mount Oliver (Pittsburgh)'}, {'fid': '10130', 'text': 'Oakland (Pittsburgh)'}, {'fid': '10187', 'text': 'Shadyside and Squirrel Hill (Pittsburgh)'}, {'fid': '10144', 'text': 'South Side and Station Square (Pittsburgh)'}]",[],"[{'fid': '3', 'text': '40 - Mt. Washington'}, {'fid': '46', 'text': '44 - Knoxville'}, {'fid': '47', 'text': '51 - Carrick'}, {'fid': '61', 'text': '51L - Carrick Limited'}, {'fid': '102', 'text': '59 - Mon Valley'}, {'fid': '84', 'text': '61A - Swissvale'}, {'fid': '85', 'text': '61B - Braddock - Swissvale'}, {'fid': '4', 'text': '61C - McKeesport - Homestead'}]",['2'],['Daily commute'],"['Commuting/Work', 'Family']","['Jitney', 'Other']","['No transit service at the times I need it', 'I usually need to carry too many things']",['45-54 years old'],['Full-time employment'],['Carrick (Pittsburgh)'],['Man'],['Black or African American'],['definitely need shorter trips.  just a straight shot.']
4b4cb112-7026-420c-9083-3fb2c33fbf0c,2019-07-11T19:21:52,"[{'fid': '1', 'text': 'McKeesport and the Mon Valley'}, {'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '175', 'text': 'Forest Hills Borough'}, {'fid': '110', 'text': 'McKeesport'}, {'fid': '150', 'text': 'Monroeville'}, {'fid': '75', 'text': 'North Versailles Township'}, {'fid': '50', 'text': 'Turtle Creek Borough'}]","[{'fid': '19603', 'text': 'Wilmerding Apartments '}, {'fid': 'poi.2619930101907', 'text': 'Turtle Creek Human Services Center, Shaw Ave, Turtle Creek, PA 15145, Turtle Creek, Pennsylvania 15145, United States'}, {'fid': 'poi.2035814503696', 'text': 'Haymaker Village Shops, Monroeville, Pennsylvania 15146, United States'}, {'fid': 'poi.2783138891149', 'text': 'ALDI, 2348 Ardmore Blvd, Pittsburgh, Pennsylvania 15221, United States'}]","[{'fid': '1030', 'text': 'Mon Valley via Keystone Commons'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10130', 'text': 'Oakland (Pittsburgh)'}, {'fid': '10144', 'text': 'South Side and Station Square (Pittsburgh)'}]",[],"[{'fid': '32', 'text': '69 - Trafford'}]",['2'],['Several times a week'],"['Errands', 'Social']","['ACCESS', 'Heritage Community Transportation']","['Public transit is not available where I am travelling to/from', 'Too slow']",['55-64 years old'],['Retired'],['Wilmerding Borough'],['Man'],['White'],['']
a786cb1e-b402-4970-bb1f-1a5e3ffb0632,2019-08-17T16:25:28,"[{'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '10', 'text': 'Braddock Borough'}, {'fid': '185', 'text': 'Chalfant Borough'}, {'fid': '165', 'text': 'Churchill Borough'}, {'fid': '30', 'text': 'East Pittsburgh Borough'}, {'fid': '125', 'text': 'Edgewood Borough'}, {'fid': '175', 'text': 'Forest Hills Borough'}, {'fid': '150', 'text': 'Monroeville'}, {'fid': '20', 'text': 'North Braddock Borough'}, {'fid': '50', 'text': 'Turtle Creek Borough'}]","[{'fid': '18239', 'text': 'CCP Monroeville'}, {'fid': '19329', 'text': ""Children's Hospital of Pittsburgh East""}, {'fid': 'poi.2233383000457', 'text': 'Walmart Supercenter, 100 Walmart Dr, North Versailles, Pennsylvania 15137, United States'}, {'fid': 'poi.2783138891149', 'text': 'ALDI, 2348 Ardmore Blvd, Pittsburgh, Pennsylvania 15221, United States'}]","[{'fid': '1070', 'text': 'Mon Valley via Forest Hills'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10130', 'text': 'Oakland (Pittsburgh)'}, {'fid': '10187', 'text': 'Shadyside and Squirrel Hill (Pittsburgh)'}, {'fid': '10134', 'text': 'The Strip (Pittsburgh)'}]",[],"[{'fid': '84', 'text': '61A - Swissvale'}, {'fid': '4', 'text': '61C - McKeesport - Homestead'}, {'fid': '15', 'text': 'P1 - East Busway - All Stops'}]","['1-Faster and more direct buses, but with more transfers and wider bus stop spacing.']",['Never'],['Commuting/Work'],['Private car'],['Other'],['35-44 years old'],['Full-time employment'],['Turtle Creek Borough'],['Woman'],['Black or African American'],['']
6666630e-a3e2-48b3-b5b1-f5aa95a943f6,2019-08-10T17:32:18,"[{'fid': '1', 'text': 'McKeesport and the Mon Valley'}]","[{'fid': '10', 'text': 'Braddock Borough'}, {'fid': '25', 'text': 'Braddock Hills Borough'}, {'fid': '185', 'text': 'Chalfant Borough'}, {'fid': '70', 'text': 'East McKeesport Borough'}, {'fid': '30', 'text': 'East Pittsburgh Borough'}, {'fid': '175', 'text': 'Forest Hills Borough'}, {'fid': '20', 'text': 'North Braddock Borough'}, {'fid': '135', 'text': 'Swissvale Borough'}]","[{'fid': 'poi.2233383000457', 'text': 'Walmart Supercenter, 100 Walmart Dr, North Versailles, Pennsylvania 15137, United States'}, {'fid': 'address.4657984755436050', 'text': 'Penn Plz, Turtle Creek, Pennsylvania 15145, United States'}, {'fid': 'poi.3367254407905', 'text': 'The Waterfront, 149 Bridge St., Homestead, Pennsylvania 15120, United States'}]","[{'fid': '1070', 'text': 'Mon Valley via Forest Hills'}]","[{'fid': '10160', 'text': 'Highland Park and surrounding neighborhoods (Pittsburgh)'}, {'fid': '10149', 'text': 'Mon Valley neighborhoods (Pittsburgh)'}]",[],"[{'fid': '102', 'text': '59 - Mon Valley'}, {'fid': '85', 'text': '61B - Braddock - Swissvale'}, {'fid': '15', 'text': 'P1 - East Busway - All Stops'}]",[],['Daily commute'],['Family'],['Private car'],"['Public transit is not available where I am travelling to/from', 'No transit service at the times I need it', 'The stops/stations are hard to get to because of bad or no sidewalks', 'Too slow']",['35-44 years old'],['Full-time employment'],['Penn Hills Township'],['Woman'],['Black or African American'],['']
d4cca52d-b95c-4037-9930-bdc984fbfe38,2019-08-05T18:45:28,"[{'fid': '1', 'text': 'McKeesport and the Mon Valley'}]","[{'fid': '70', 'text': 'East McKeesport Borough'}, {'fid': '110', 'text': 'McKeesport'}, {'fid': '75', 'text': 'North Versailles Township'}]","[{'fid': '17039', 'text': 'Carnegie Library of McKeesport'}, {'fid': '19527', 'text': 'Dollar Tree'}, {'fid': '19526', 'text': 'Family Dollar'}, {'fid': '19523', 'text': 'Good Samaritan Thrift Store'}, {'fid': '19524', 'text': 'Sally Beauty Supply'}]","[{'fid': '1070', 'text': 'Mon Valley via Forest Hills'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}]","[{'fid': '10048', 'text': 'Airport Corridor / Parkway West'}]","[{'fid': '54', 'text': '56 - Lincoln Place'}]","['7-Slower buses with windy routes, but with less need to transfer and closer bus stop spacing.']",['No more than once a week'],"['Social', 'Other']","['Heritage Community Transportation', 'Walking']",['Other'],['45-54 years old'],['Unemployed'],['McKeesport'],['Man'],['White'],['']
106bbf30-77c4-4fde-b402-5e7da28a0992,2019-08-23T03:22:05,"[{'fid': '1', 'text': 'McKeesport and the Mon Valley'}, {'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '10', 'text': 'Braddock Borough'}, {'fid': '25', 'text': 'Braddock Hills Borough'}, {'fid': '165', 'text': 'Churchill Borough'}, {'fid': '100', 'text': 'Duquesne'}, {'fid': '125', 'text': 'Edgewood Borough'}, {'fid': '90', 'text': 'Homestead Borough'}, {'fid': '110', 'text': 'McKeesport'}, {'fid': '150', 'text': 'Monroeville'}, {'fid': '20', 'text': 'North Braddock Borough'}, {'fid': '155', 'text': 'Pitcairn Borough'}, {'fid': '135', 'text': 'Swissvale Borough'}, {'fid': '92', 'text': 'West Homestead Borough'}, {'fid': '120', 'text': 'Wilkinsburg Borough'}]","[{'fid': '19332', 'text': 'Community Forge'}, {'fid': '19311', 'text': 'Edgewood Towne Center'}, {'fid': '17879', 'text': 'Frick Park'}, {'fid': '16420', 'text': 'Wal Mart'}, {'fid': '16709', 'text': 'Western PA School for Deaf'}]","[{'fid': '1000', 'text': 'Mon Valley via Homestead (61C Corridor)'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10150', 'text': 'East End neighborhoods (Pittsburgh)'}, {'fid': '10143', 'text': 'Lawrenceville (Pittsburgh)'}, {'fid': '10162', 'text': 'Penn and Liberty Ave neighborhoods (Pittsburgh)'}, {'fid': '10163', 'text': 'South Hills neighborhoods (Pittsburgh)'}, {'fid': '10134', 'text': 'The Strip (Pittsburgh)'}]","[{'fid': '10048', 'text': 'Airport Corridor / Parkway West'}, {'fid': '10003', 'text': 'North Hills / Parkway North'}, {'fid': '10017', 'text': 'South Hills'}]","[{'fid': '95', 'text': '13 - Bellevue'}, {'fid': '96', 'text': '16 - Brighton'}, {'fid': '66', 'text': '21 - Coraopolis'}, {'fid': '67', 'text': '24 - West Park'}, {'fid': '1', 'text': '26 - Chartiers'}, {'fid': '30', 'text': '64 - Lawrenceville - Waterfront'}, {'fid': '36', 'text': '86 - Liberty'}, {'fid': '37', 'text': '87 - Friendship'}, {'fid': '17', 'text': '88 - Penn'}, {'fid': '49', 'text': '91 - Butler Street'}, {'fid': '19', 'text': 'BLSV - Blue Line South Hills Village'}, {'fid': '11', 'text': 'O12 - McKnight Flyer'}, {'fid': '15', 'text': 'P1 - East Busway - All Stops'}, {'fid': '87', 'text': 'P3 - East Busway - Oakland'}, {'fid': '77', 'text': 'RED - Red Line Castle Shannon'}]",['3'],['Multiple trips per day'],"['Commuting/Work', 'Errands', 'Social']","['Bicycle', 'Private car', 'Walking']","[""Transit doesn't come often enough"", 'No transit service at the times I need it', 'Too expensive', 'Too slow', 'I usually need to carry too many things', ""Transit isn't reliable to get me where I'm going on time""]",['25-34 years old'],['Full-time employment'],['Bloomfield (Pittsburgh)'],['Prefer not to say'],"['Hispanic, Latino, or Spanish', 'White']",['']
1b8797b0-1499-43fd-bbfc-926c0a87d2b7,2019-06-28T23:46:44,"[{'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '125', 'text': 'Edgewood Borough'}, {'fid': '175', 'text': 'Forest Hills Borough'}, {'fid': '150', 'text': 'Monroeville'}, {'fid': '135', 'text': 'Swissvale Borough'}, {'fid': '50', 'text': 'Turtle Creek Borough'}, {'fid': '145', 'text': 'Wilkins Township'}, {'fid': '120', 'text': 'Wilkinsburg Borough'}]","[{'fid': '19307', 'text': 'Monroeville Mall'}]","[{'fid': '1040', 'text': 'Monroeville via 376 (P67 Corridor)'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10150', 'text': 'East End neighborhoods (Pittsburgh)'}, {'fid': '10160', 'text': 'Highland Park and surrounding neighborhoods (Pittsburgh)'}, {'fid': '10162', 'text': 'Penn and Liberty Ave neighborhoods (Pittsburgh)'}, {'fid': '10187', 'text': 'Shadyside and Squirrel Hill (Pittsburgh)'}, {'fid': '10144', 'text': 'South Side and Station Square (Pittsburgh)'}, {'fid': '10134', 'text': 'The Strip (Pittsburgh)'}]","[{'fid': '10017', 'text': 'South Hills'}]","[{'fid': '6', 'text': '71A - Negley'}, {'fid': '15', 'text': 'P1 - East Busway - All Stops'}]",['5'],['Multiple trips per day'],"['Commuting/Work', 'Errands', 'Social']","['Carpool', 'Uber/Lyft', 'Walking']","['Public transit is not available where I am travelling to/from', 'No transit service at the times I need it']",['25-34 years old'],['Full-time employment'],['Friendship (Pittsburgh)'],['Man'],['Black or African American'],['']
a78682c1-702f-480a-9eac-7316e639f61c,2019-07-02T02:18:29,"[{'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '10', 'text': 'Braddock Borough'}, {'fid': '125', 'text': 'Edgewood Borough'}, {'fid': '135', 'text': 'Swissvale Borough'}, {'fid': '120', 'text': 'Wilkinsburg Borough'}]","[{'fid': '19332', 'text': 'Community Forge'}, {'fid': '19311', 'text': 'Edgewood Towne Center'}, {'fid': '19308', 'text': 'Miracle Mile'}]","[{'fid': '1050', 'text': 'Monroeville via Wilkinsburg (67 Corridor)'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10150', 'text': 'East End neighborhoods (Pittsburgh)'}, {'fid': '10137', 'text': 'North Side and North Shore (Pittsburgh)'}, {'fid': '10130', 'text': 'Oakland (Pittsburgh)'}, {'fid': '10162', 'text': 'Penn and Liberty Ave neighborhoods (Pittsburgh)'}, {'fid': '10187', 'text': 'Shadyside and Squirrel Hill (Pittsburgh)'}]",[],"[{'fid': '84', 'text': '61A - Swissvale'}]",['5'],['Multiple trips per day'],"['Commuting/Work', 'Family', 'Errands', 'Social', 'Other']","['Private car', 'Uber/Lyft', 'Walking']","['Public transit is not available where I am travelling to/from', ""Transit doesn't come often enough"", 'Too expensive', 'The stops/stations are hard to get to because of bad or no sidewalks', 'Too slow', ""Transit isn't reliable to get me where I'm going on time""]",['18-24 years old'],['Full-time employment'],['Edgewood Borough'],['Woman'],['Asian'],['']
355ee247-736b-49da-8f49-d00b8380614f,2019-07-02T13:15:09,"[{'fid': '1', 'text': 'McKeesport and the Mon Valley'}, {'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '100', 'text': 'Duquesne'}, {'fid': '125', 'text': 'Edgewood Borough'}, {'fid': '90', 'text': 'Homestead Borough'}, {'fid': '110', 'text': 'McKeesport'}, {'fid': '150', 'text': 'Monroeville'}, {'fid': '135', 'text': 'Swissvale Borough'}, {'fid': '120', 'text': 'Wilkinsburg Borough'}]","[{'fid': '19311', 'text': 'Edgewood Towne Center'}, {'fid': '18608', 'text': 'Greater Pittsburgh Community Food Bank—Green Grocer'}, {'fid': '19307', 'text': 'Monroeville Mall'}, {'fid': '19309', 'text': 'The Waterfront'}]","[{'fid': '1070', 'text': 'Mon Valley via Forest Hills'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10150', 'text': 'East End neighborhoods (Pittsburgh)'}, {'fid': '10137', 'text': 'North Side and North Shore (Pittsburgh)'}, {'fid': '10130', 'text': 'Oakland (Pittsburgh)'}, {'fid': '10162', 'text': 'Penn and Liberty Ave neighborhoods (Pittsburgh)'}, {'fid': '10187', 'text': 'Shadyside and Squirrel Hill (Pittsburgh)'}]",[],"[{'fid': '84', 'text': '61A - Swissvale'}, {'fid': '85', 'text': '61B - Braddock - Swissvale'}, {'fid': '80', 'text': '71C - Point Breeze'}, {'fid': '7', 'text': '71D - Hamilton'}, {'fid': '36', 'text': '86 - Liberty'}, {'fid': '15', 'text': 'P1 - East Busway - All Stops'}, {'fid': '41', 'text': 'P71 - Swissvale Flyer'}]",['2'],['Daily commute'],"['Commuting/Work', 'School', 'Errands', 'Social']","['Bicycle', 'Private car', 'Uber/Lyft', 'Walking']","['Public transit is not available where I am travelling to/from', ""Transit doesn't come often enough"", 'No transit service at the times I need it', 'Too slow', 'I usually need to carry too many things']",['25-34 years old'],['Student'],['Wilkinsburg Borough'],['Woman'],['White'],"['I have generally been quite satisfied with public transit in the region, especially compared to similarly-sized cities. The East Busway is amazing and I look forward to its extension. As a student, my fares are covered, so I tend to ride the bus most places. I do have a car, however, and for some errands, it is simply more convenient for me to drive - especially for groceries, and in general on weekends when there is less bus service.']"
